Special_Education,Fine_Motor_Skill,Reading_Score,Math_Score,Attention_level,Problem_Solving,SadLonely,Externalizing,Internalizing,Gender,White,SES
0.0,8.0,84.58,65.27,2.0,1.0,1.5,1.0,2.0,2.0,1.0,0.18
0.0,7.0,54.41,63.08,3.0,3.0,1.25,1.4,1.25,1.0,1.0,2.25
0.0,8.0,126.82,74.78,2.0,1.0,1.25,1.0,2.0,2.0,1.0,1.87
0.0,8.0,112.61,92.37,1.0,1.0,1.25,1.6,1.25,2.0,1.0,1.41
0.0,8.0,139.19,75.26,1.0,1.0,1.25,1.2,1.5,2.0,1.0,0.76
0.0,7.0,105.46,71.6,2.0,2.0,1.25,2.0,2.0,2.0,1.0,0.38
0.0,9.0,107.71,71.16,2.0,1.0,1.5,1.8,1.75,2.0,1.0,1.66
0.0,9.0,171.8,100.18,1.0,1.0,1.75,1.2,1.25,2.0,2.0,0.8
0.0,9.0,89.0,77.97,1.0,1.0,2.25,1.6,1.25,1.0,2.0,0.09
0.0,1.0,57.17,30.88,2.0,2.0,1.75,1.8,2.0,1.0,2.0,-4.18
0.0,7.0,93.15,57.01,2.0,2.0,1.25,1.0,1.25,2.0,1.0,-0.15
0.0,8.0,66.84,66.62,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.05
0.0,8.0,65.47,63.21,1.0,2.0,1.25,1.0,2.25,1.0,2.0,0.07
0.0,7.0,124.91,97.13,1.0,1.0,1.25,1.8,1.5,2.0,1.0,0.48
0.0,5.0,108.21,85.19,1.0,2.0,1.25,1.5,1.25,1.0,2.0,0.28
0.0,7.0,86.49,76.02,1.0,2.0,1.5,1.0,1.25,2.0,1.0,0.65
0.0,5.0,74.24,51.33,2.0,2.0,2.75,1.0,2.25,1.0,1.0,0.33
0.0,9.0,77.11,72.13,2.0,2.0,1.5,2.0,1.25,1.0,1.0,-0.45
0.0,7.0,123.37,89.78,2.0,1.0,1.0,1.0,1.67,1.0,1.0,0.19
0.0,7.0,87.64,62.35,2.0,2.0,1.75,1.5,3.0,2.0,1.0,0.25
0.0,7.0,87.06,78.96,2.0,1.0,1.5,1.2,1.25,1.0,1.0,0.38
0.0,9.0,78.95,61.41,2.0,2.0,1.0,1.0,1.25,2.0,2.0,-0.1
0.0,8.0,91.09,83.67,2.0,2.0,1.25,1.0,2.0,1.0,1.0,0.44
0.0,9.0,59.8,77.97,2.0,2.0,1.5,2.6,1.5,1.0,1.0,0.44
0.0,8.0,92.79,65.15,2.0,2.0,1.5,1.0,2.5,1.0,2.0,1.04
0.0,4.0,58.08,62.94,2.0,2.0,1.5,1.0,3.75,1.0,1.0,-0.02
0.0,8.0,61.68,39.69,2.0,2.0,2.0,1.0,1.5,2.0,1.0,0.24
0.0,6.0,64.31,57.74,2.0,2.0,1.25,1.0,2.75,2.0,1.0,0.28
0.0,7.0,70.9,62.84,2.0,2.0,2.0,1.0,1.25,2.0,1.0,1.13
0.0,7.0,79.42,87.61,2.0,2.0,1.25,1.0,2.25,1.0,1.0,-0.15
0.0,7.0,105.89,61.75,2.0,2.0,2.0,1.6,2.5,1.0,1.0,0.49
0.0,6.0,88.82,60.12,2.0,1.0,1.5,1.6,1.0,2.0,1.0,0.33
0.0,6.0,79.39,76.96,2.0,1.0,1.75,1.8,2.0,2.0,1.0,1.07
0.0,9.0,59.84,63.39,3.0,2.0,2.25,3.0,2.0,1.0,1.0,0.78
0.0,6.0,91.64,66.36,1.0,1.0,2.0,1.4,1.25,2.0,1.0,-1.22
0.0,8.0,88.01,59.13,2.0,2.0,2.0,1.2,1.5,1.0,1.0,0.1
0.0,7.0,109.23,76.99,2.0,1.0,2.0,1.4,1.25,2.0,1.0,0.31
0.0,4.0,104.2,51.36,1.0,2.0,1.5,1.0,3.5,2.0,1.0,0.63
0.0,6.0,125.95,81.41,1.0,1.0,1.5,1.0,1.5,1.0,1.0,-0.14
0.0,6.0,89.89,47.13,2.0,2.0,1.5,1.2,1.75,1.0,1.0,0.99
0.0,7.0,79.01,48.61,1.0,2.0,1.25,1.6,1.25,2.0,2.0,1.41
0.0,7.0,90.0,68.16,2.0,1.0,2.25,1.6,1.25,1.0,1.0,0.15
0.0,6.0,60.87,43.75,3.0,2.0,1.5,1.4,1.0,1.0,1.0,0.09
0.0,8.0,88.26,92.89,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.87
0.0,5.0,72.21,58.47,2.0,2.0,1.25,1.2,1.5,2.0,1.0,1.04
0.0,6.0,68.94,60.07,2.0,1.0,1.75,1.0,1.25,1.0,1.0,0.96
0.0,4.0,83.3,57.53,2.0,2.0,1.5,1.0,1.0,2.0,1.0,0.28
0.0,7.0,49.01,37.15,3.0,3.0,1.75,1.0,1.5,2.0,1.0,1.27
0.0,8.0,67.49,61.09,1.0,1.0,1.0,1.8,1.5,1.0,1.0,0.35
0.0,4.0,112.1,65.2,3.0,1.0,2.0,2.2,1.5,1.0,1.0,0.83
0.0,3.0,63.66,53.42,3.0,2.0,1.5,1.2,1.0,1.0,1.0,1.08
0.0,7.0,86.81,54.41,2.0,2.0,1.25,1.0,1.0,2.0,1.0,0.13
0.0,5.0,120.45,63.14,2.0,2.0,1.5,1.8,1.25,2.0,1.0,0.63
0.0,3.0,101.18,64.73,3.0,1.0,1.0,2.6,2.25,1.0,1.0,0.42
0.0,7.0,92.04,77.41,2.0,2.0,1.25,1.0,1.25,1.0,1.0,0.47
0.0,6.0,53.08,56.27,1.0,2.0,1.5,1.8,1.75,2.0,1.0,0.15
0.0,6.0,68.72,60.1,2.0,2.0,1.0,1.0,1.25,2.0,1.0,-0.09
0.0,6.0,66.63,69.95,2.0,1.0,1.25,1.0,1.0,2.0,1.0,1.24
0.0,8.0,68.62,55.08,1.0,1.0,1.25,1.0,1.25,1.0,1.0,0.25
0.0,6.0,70.15,66.46,2.0,2.0,2.0,1.8,1.5,1.0,1.0,0.02
0.0,8.0,76.13,56.25,2.0,2.0,1.25,1.2,1.0,2.0,1.0,1.76
0.0,7.0,79.26,60.02,1.0,1.0,1.25,1.0,1.0,1.0,1.0,0.77
0.0,8.0,75.41,50.91,2.0,2.0,1.0,1.6,1.25,2.0,2.0,0.05
0.0,2.0,82.15,43.94,2.0,2.0,1.25,1.2,1.0,1.0,1.0,0.2
0.0,8.0,72.14,79.17,2.0,2.0,1.25,1.4,1.0,2.0,1.0,-0.34
0.0,7.0,87.04,57.35,2.0,2.0,1.75,1.0,2.25,2.0,1.0,0.14
0.0,7.0,85.49,76.5,1.0,1.0,2.25,1.0,1.0,2.0,1.0,0.71
0.0,6.0,79.43,61.76,2.0,1.0,1.25,1.0,1.0,2.0,1.0,1.08
0.0,6.0,86.69,63.36,1.0,1.0,1.25,1.0,1.25,2.0,1.0,-0.23
0.0,7.0,66.95,55.83,2.0,2.0,1.0,1.0,1.25,2.0,1.0,-0.49
0.0,3.0,54.83,39.77,3.0,2.0,1.0,2.0,1.5,1.0,1.0,-0.7
0.0,9.0,75.73,70.51,2.0,1.0,1.0,1.2,1.25,2.0,1.0,1.07
0.0,8.0,89.61,65.71,1.0,1.0,1.0,1.4,1.0,1.0,1.0,0.4
0.0,5.0,87.65,57.07,2.0,2.0,1.25,1.4,1.25,2.0,1.0,0.0
0.0,8.0,92.93,70.99,2.0,2.0,1.25,2.0,1.25,1.0,1.0,-0.25
0.0,7.0,102.5,71.26,2.0,1.0,1.75,1.0,1.0,2.0,2.0,0.12
0.0,5.0,74.94,62.84,3.0,1.0,2.25,1.0,2.5,1.0,1.0,0.17
0.0,7.0,60.2,60.44,2.0,2.0,2.0,1.0,1.5,2.0,1.0,-0.48
0.0,8.0,87.67,62.47,2.0,1.0,1.25,1.8,1.0,2.0,1.0,0.15
0.0,7.0,103.18,80.42,2.0,2.0,1.75,1.6,1.0,2.0,1.0,0.97
0.0,9.0,85.1,96.95,2.0,2.0,1.25,2.2,1.25,2.0,1.0,-0.53
0.0,3.0,75.95,87.22,1.0,1.0,1.5,1.4,1.25,1.0,2.0,1.08
0.0,8.0,82.31,55.51,1.0,2.0,1.25,1.4,1.25,2.0,1.0,0.19
0.0,5.0,64.99,42.91,2.0,2.0,1.5,2.4,2.0,2.0,1.0,0.09
0.0,7.0,105.76,56.09,2.0,2.0,2.5,1.2,1.0,2.0,1.0,0.5
0.0,6.0,90.87,61.07,1.0,1.0,1.25,2.0,1.5,2.0,1.0,-0.02
0.0,7.0,94.69,69.97,2.0,2.0,1.25,1.2,1.5,2.0,1.0,-0.23
0.0,7.0,101.69,79.64,1.0,1.0,1.25,1.0,1.25,2.0,1.0,0.13
0.0,6.0,111.29,60.83,2.0,2.0,1.5,1.0,1.5,2.0,1.0,1.18
0.0,7.0,129.36,91.39,2.0,2.0,1.5,1.0,1.25,2.0,1.0,1.35
0.0,6.0,106.88,74.32,2.0,1.0,1.75,1.0,1.25,2.0,1.0,0.92
0.0,4.0,104.22,94.03,2.0,2.0,2.0,3.2,2.75,1.0,1.0,0.47
0.0,8.0,123.6,95.27,1.0,1.0,1.25,1.0,1.25,2.0,1.0,1.53
0.0,6.0,104.84,111.64,2.0,2.0,1.75,1.2,1.75,1.0,1.0,0.25
0.0,6.0,119.77,82.23,2.0,2.0,1.25,1.2,1.75,2.0,1.0,0.02
0.0,4.0,92.47,93.95,1.0,1.0,2.0,1.0,1.25,1.0,1.0,0.54
0.0,8.0,77.2,72.75,2.0,2.0,2.0,3.0,1.75,1.0,1.0,0.9
1.0,4.0,64.93,110.48,3.0,1.0,1.25,1.8,2.0,1.0,1.0,0.37
0.0,5.0,104.71,89.89,2.0,2.0,1.25,1.0,1.0,2.0,1.0,0.53
0.0,5.0,94.38,59.34,3.0,2.0,2.0,3.0,1.5,2.0,1.0,0.68
0.0,6.0,132.88,88.58,1.0,1.0,1.5,2.4,1.25,2.0,1.0,0.78
0.0,8.0,121.24,97.73,1.0,1.0,1.25,1.2,1.25,2.0,1.0,-0.02
0.0,6.0,133.7,81.12,2.0,2.0,1.5,2.0,1.5,2.0,1.0,-0.26
0.0,7.0,118.94,80.77,2.0,2.0,2.0,1.6,1.0,2.0,1.0,-0.05
1.0,6.0,66.23,70.84,3.0,2.0,1.25,2.2,1.0,1.0,1.0,0.21
0.0,9.0,88.41,84.65,2.0,1.0,2.0,1.4,1.75,2.0,1.0,0.13
0.0,3.0,66.12,77.67,2.0,2.0,1.25,2.0,2.0,1.0,2.0,-0.06
0.0,5.0,98.16,81.65,1.0,1.0,1.75,2.4,1.5,1.0,1.0,0.54
0.0,9.0,87.88,86.54,1.0,1.0,1.5,1.0,1.25,2.0,1.0,0.56
0.0,6.0,116.52,102.67,2.0,1.0,1.75,2.2,1.75,1.0,1.0,0.75
0.0,6.0,66.47,106.74,2.0,2.0,2.0,1.2,1.25,1.0,1.0,1.06
0.0,7.0,77.76,58.63,2.0,2.0,1.25,1.0,1.75,2.0,1.0,-0.8
0.0,5.0,77.7,74.43,1.0,2.0,1.5,1.6,1.5,2.0,1.0,1.42
1.0,9.0,85.38,69.26,2.0,2.0,1.25,1.8,1.5,1.0,1.0,0.19
0.0,7.0,105.34,109.26,2.0,2.0,1.0,1.0,1.25,1.0,1.0,0.19
0.0,5.0,61.83,49.62,3.0,2.0,2.0,1.8,1.5,1.0,1.0,0.99
0.0,8.0,109.19,64.66,2.0,1.0,1.75,1.2,1.25,2.0,2.0,0.1
0.0,8.0,73.03,52.06,2.0,2.0,1.25,1.2,2.0,2.0,2.0,0.17
0.0,8.0,71.15,66.57,2.0,2.0,2.0,1.4,1.25,1.0,2.0,0.49
0.0,8.0,73.62,123.49,2.0,1.0,1.5,1.6,1.0,1.0,1.0,0.49
0.0,7.0,53.0,66.16,2.0,2.0,1.25,1.6,1.25,1.0,1.0,0.12
0.0,8.0,50.7,55.99,1.0,2.0,1.5,2.6,1.25,1.0,1.0,-0.08
0.0,8.0,65.11,71.15,3.0,2.0,1.25,3.0,1.5,2.0,1.0,0.28
0.0,9.0,67.35,83.02,2.0,2.0,1.25,1.8,1.0,1.0,1.0,0.59
0.0,6.0,124.19,90.96,1.0,1.0,1.25,1.8,1.0,1.0,1.0,-0.15
0.0,9.0,76.1,57.34,1.0,2.0,1.5,1.2,3.0,1.0,1.0,0.12
0.0,9.0,98.29,77.33,2.0,2.0,1.5,1.0,1.25,2.0,1.0,-0.34
0.0,6.0,69.72,47.94,2.0,2.0,2.0,2.2,2.0,2.0,1.0,-0.09
0.0,8.0,86.03,82.94,1.0,2.0,1.25,1.0,1.75,2.0,1.0,1.37
0.0,6.0,86.43,62.78,2.0,1.0,1.75,1.0,2.25,2.0,2.0,0.98
0.0,8.0,80.62,74.65,2.0,2.0,1.75,1.8,1.5,1.0,1.0,-0.03
0.0,8.0,79.16,86.26,2.0,2.0,1.25,1.0,2.5,1.0,1.0,1.61
0.0,3.0,95.46,81.99,1.0,1.0,1.0,1.0,1.25,1.0,1.0,0.62
0.0,9.0,103.71,94.17,2.0,1.0,1.5,1.8,1.75,1.0,1.0,1.6
0.0,9.0,88.01,62.71,2.0,2.0,1.25,1.6,1.75,2.0,1.0,0.76
0.0,7.0,74.88,91.53,1.0,1.0,1.25,1.4,1.5,1.0,1.0,1.41
0.0,7.0,105.52,87.78,2.0,1.0,1.75,1.0,1.75,2.0,1.0,1.02
1.0,1.0,143.96,106.6,1.0,1.0,1.75,2.4,2.0,1.0,1.0,1.5
0.0,8.0,105.12,85.48,2.0,2.0,1.5,3.4,2.0,2.0,1.0,-0.54
0.0,6.0,111.08,103.4,2.0,2.0,1.75,1.0,1.25,2.0,1.0,0.92
0.0,5.0,134.95,74.38,2.0,2.0,2.0,1.2,1.25,2.0,1.0,0.78
0.0,7.0,107.93,91.5,2.0,1.0,2.0,2.0,1.5,2.0,1.0,0.89
0.0,8.0,109.55,99.67,2.0,1.0,1.0,1.0,1.75,1.0,1.0,0.74
0.0,9.0,106.86,76.97,3.0,3.0,1.5,2.0,1.5,1.0,1.0,-0.07
0.0,6.0,75.58,66.91,2.0,2.0,1.75,1.2,1.75,2.0,1.0,0.37
0.0,7.0,67.32,75.47,3.0,2.0,1.75,2.2,1.25,1.0,1.0,0.78
0.0,8.0,84.76,70.44,2.0,2.0,1.25,1.0,1.75,1.0,1.0,1.08
0.0,6.0,128.57,65.52,2.0,1.0,2.0,2.0,1.25,2.0,1.0,0.2
0.0,8.0,101.96,78.69,2.0,1.0,2.0,1.6,1.75,2.0,1.0,-0.15
0.0,6.0,64.79,85.12,2.0,1.0,1.75,1.2,2.5,1.0,1.0,1.41
0.0,7.0,90.0,57.49,3.0,2.0,1.5,3.6,2.0,1.0,1.0,0.97
0.0,4.0,77.72,54.38,3.0,2.0,1.5,2.2,1.25,1.0,1.0,0.23
0.0,7.0,66.12,60.0,2.0,2.0,2.25,3.4,1.25,2.0,1.0,0.37
1.0,7.0,45.83,44.22,4.0,2.0,2.0,2.4,2.0,1.0,1.0,0.03
0.0,6.0,62.7,55.65,3.0,2.0,1.5,1.2,1.25,1.0,1.0,-0.02
0.0,6.0,84.03,55.02,2.0,2.0,2.0,2.2,2.0,2.0,1.0,0.68
0.0,7.0,96.93,75.65,2.0,1.0,1.5,2.8,1.5,2.0,1.0,0.54
0.0,3.0,87.95,69.38,3.0,2.0,1.0,2.0,1.5,1.0,1.0,0.51
0.0,7.0,127.08,64.38,2.0,2.0,1.75,1.0,1.75,2.0,1.0,0.21
0.0,7.0,129.76,95.94,2.0,1.0,1.25,1.0,1.0,2.0,1.0,0.67
0.0,5.0,85.83,63.87,2.0,1.0,1.5,1.0,1.5,2.0,1.0,-0.18
0.0,8.0,68.24,92.21,2.0,2.0,1.5,3.4,2.0,2.0,1.0,0.17
0.0,9.0,120.28,114.47,2.0,2.0,1.5,1.0,1.0,2.0,1.0,0.2
0.0,7.0,70.59,61.77,2.0,1.0,1.0,1.4,2.0,2.0,1.0,-0.32
0.0,4.0,96.64,68.88,2.0,2.0,1.75,1.8,1.5,2.0,1.0,-0.14
0.0,5.0,64.47,72.97,3.0,2.0,1.5,2.8,2.0,2.0,1.0,0.33
0.0,4.0,62.66,59.93,1.0,2.0,1.25,1.0,1.25,2.0,1.0,-0.02
0.0,6.0,70.24,55.75,2.0,2.0,1.75,1.2,1.25,1.0,1.0,1.71
0.0,6.0,108.48,63.64,2.0,1.0,1.75,1.2,1.25,2.0,1.0,-0.45
0.0,9.0,68.77,54.23,3.0,2.0,1.5,2.2,2.0,1.0,1.0,-0.44
1.0,7.0,88.98,44.74,1.0,1.0,2.5,1.4,2.25,1.0,1.0,-0.75
1.0,2.0,64.54,27.91,3.0,3.0,1.25,3.4,1.25,2.0,1.0,0.06
0.0,7.0,105.62,58.65,1.0,1.0,1.25,1.6,1.25,2.0,1.0,-0.51
0.0,3.0,76.76,49.01,2.0,2.0,1.0,2.6,1.0,1.0,1.0,-0.38
0.0,8.0,88.65,55.41,2.0,1.0,2.25,1.0,1.0,2.0,1.0,0.51
0.0,4.0,75.55,74.22,2.0,2.0,1.75,1.4,2.0,1.0,1.0,0.91
0.0,6.0,75.92,56.15,2.0,2.0,2.0,1.8,1.25,2.0,1.0,-0.66
0.0,4.0,123.0,82.29,2.0,1.0,1.25,1.4,1.0,1.0,1.0,-0.27
0.0,8.0,72.51,64.24,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.07
0.0,8.0,89.17,65.4,2.0,2.0,1.5,1.4,1.25,2.0,1.0,-0.22
1.0,6.0,73.65,64.47,4.0,3.0,2.5,1.4,2.25,1.0,1.0,-0.2
0.0,8.0,127.25,88.18,2.0,1.0,2.0,2.0,1.0,1.0,1.0,-0.1
0.0,5.0,76.97,59.31,3.0,2.0,1.25,1.4,1.5,1.0,1.0,1.71
0.0,9.0,66.64,65.3,3.0,2.0,1.5,3.6,1.0,1.0,1.0,-0.4
0.0,7.0,108.97,109.75,2.0,1.0,1.25,1.8,1.5,1.0,1.0,-0.05
0.0,9.0,84.65,97.06,2.0,1.0,1.25,2.6,2.0,1.0,1.0,0.0
0.0,5.0,91.09,78.88,1.0,1.0,1.25,2.4,1.25,1.0,1.0,0.19
0.0,7.0,95.28,81.02,2.0,2.0,1.0,1.6,1.25,1.0,1.0,0.66
0.0,7.0,89.34,64.19,2.0,2.0,1.5,1.0,2.0,1.0,1.0,0.22
0.0,5.0,75.98,58.38,3.0,2.0,1.25,1.0,1.75,2.0,1.0,-0.15
0.0,6.0,72.69,84.7,2.0,2.0,1.5,3.4,1.75,1.0,1.0,1.04
0.0,6.0,65.88,63.69,2.0,3.0,2.25,1.0,1.75,2.0,1.0,-0.41
0.0,6.0,106.13,69.79,2.0,1.0,1.5,3.6,2.0,2.0,1.0,0.31
0.0,8.0,93.84,79.93,2.0,1.0,1.25,3.6,2.0,1.0,1.0,-0.09
0.0,7.0,75.51,60.18,3.0,2.0,1.75,3.8,1.25,1.0,1.0,-0.32
0.0,7.0,109.98,74.42,4.0,1.0,1.75,1.0,1.75,2.0,1.0,0.98
0.0,5.0,68.31,79.87,2.0,2.0,2.0,1.0,1.75,1.0,1.0,-0.77
1.0,4.0,54.19,53.98,2.0,2.0,1.0,1.4,2.5,2.0,1.0,0.89
0.0,6.0,65.14,60.58,3.0,2.0,1.5,2.0,1.5,1.0,1.0,0.69
0.0,7.0,72.99,63.01,1.0,1.0,1.75,2.4,2.75,1.0,1.0,0.97
0.0,9.0,109.01,85.45,2.0,1.0,1.5,1.0,1.25,2.0,1.0,0.81
0.0,8.0,66.99,73.27,2.0,2.0,2.0,1.0,1.25,2.0,1.0,-0.53
0.0,8.0,82.91,54.81,2.0,2.0,1.25,1.0,1.25,2.0,1.0,-0.17
0.0,8.0,75.15,54.33,2.0,2.0,1.0,1.2,1.25,1.0,1.0,-0.25
0.0,9.0,89.73,69.47,2.0,2.0,1.5,1.0,1.0,2.0,1.0,0.8
0.0,7.0,111.21,68.0,2.0,1.0,1.5,1.0,1.0,2.0,1.0,0.44
0.0,8.0,96.87,77.3,1.0,1.0,1.5,1.0,1.0,2.0,1.0,0.69
0.0,7.0,87.53,89.61,2.0,1.0,1.0,1.0,1.25,1.0,1.0,-0.48
0.0,7.0,102.54,99.47,2.0,2.0,1.75,1.6,1.0,2.0,1.0,-0.1
0.0,8.0,87.53,56.06,1.0,1.0,1.25,1.0,1.25,2.0,1.0,-0.48
0.0,7.0,83.68,95.76,2.0,2.0,1.0,1.0,1.5,2.0,1.0,0.6
0.0,9.0,88.4,70.36,2.0,2.0,1.75,2.6,2.25,1.0,1.0,-0.19
0.0,8.0,81.08,63.11,1.0,2.0,1.75,2.0,1.75,1.0,1.0,0.3
0.0,6.0,95.53,81.87,1.0,1.0,2.0,2.4,1.75,1.0,1.0,-0.16
1.0,3.0,66.71,44.91,3.0,3.0,1.0,2.2,1.0,1.0,1.0,-0.21
0.0,7.0,126.15,89.38,2.0,1.0,2.0,1.2,1.33,2.0,1.0,0.69
0.0,9.0,85.09,66.84,2.0,2.0,1.5,1.4,1.5,1.0,1.0,-0.1
0.0,9.0,75.1,64.24,2.0,3.0,2.0,1.6,1.5,2.0,1.0,-0.74
0.0,5.0,72.9,53.14,2.0,2.0,1.5,1.2,1.75,1.0,1.0,-0.65
1.0,6.0,80.44,52.66,2.0,2.0,1.75,2.0,2.25,1.0,1.0,0.45
0.0,5.0,164.51,109.45,2.0,2.0,1.25,1.6,1.0,2.0,1.0,0.23
0.0,8.0,97.71,74.76,1.0,1.0,1.25,1.0,1.25,2.0,1.0,0.87
0.0,5.0,66.27,56.64,3.0,3.0,2.0,1.8,1.75,1.0,1.0,-0.35
0.0,8.0,68.14,73.57,1.0,2.0,1.25,1.4,1.0,1.0,1.0,0.02
0.0,9.0,126.82,75.31,2.0,2.0,1.5,1.8,2.0,1.0,2.0,0.49
0.0,9.0,102.72,64.35,2.0,2.0,1.75,1.4,1.25,2.0,1.0,-0.24
0.0,6.0,75.7,50.03,2.0,2.0,1.5,2.0,2.0,1.0,1.0,-0.05
0.0,5.0,69.35,55.37,1.0,2.0,2.0,1.8,1.5,1.0,1.0,-0.34
0.0,2.0,58.87,45.68,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.13
0.0,5.0,75.24,59.15,2.0,1.0,1.25,1.6,2.0,2.0,1.0,0.38
0.0,8.0,88.57,47.95,2.0,2.0,1.25,2.0,1.25,2.0,1.0,0.38
0.0,7.0,101.4,88.63,1.0,2.0,2.0,1.4,1.5,2.0,1.0,2.18
0.0,7.0,69.69,66.15,1.0,1.0,1.25,1.4,1.5,1.0,1.0,0.95
0.0,7.0,93.56,80.67,3.0,1.0,1.75,1.4,1.25,1.0,1.0,0.43
0.0,8.0,71.97,78.02,3.0,1.0,1.5,2.2,1.25,1.0,1.0,1.11
0.0,6.0,105.33,104.62,1.0,1.0,1.75,1.2,1.25,1.0,1.0,0.82
0.0,8.0,66.95,46.78,2.0,1.0,1.0,1.2,1.5,2.0,1.0,0.86
0.0,7.0,60.82,41.97,2.0,2.0,1.0,2.0,2.5,2.0,1.0,0.52
0.0,8.0,62.0,44.07,2.0,2.0,1.75,1.8,2.0,2.0,1.0,0.05
0.0,2.0,86.92,62.41,2.0,1.0,1.25,2.8,1.75,1.0,1.0,0.43
0.0,6.0,78.5,50.02,2.0,1.0,1.0,1.2,1.5,2.0,1.0,0.8
0.0,7.0,70.74,64.73,1.0,4.0,1.25,2.0,1.5,1.0,1.0,1.22
1.0,9.0,62.19,64.87,1.0,1.0,1.25,1.0,2.0,1.0,1.0,0.95
0.0,8.0,66.54,63.63,2.0,1.0,1.25,1.8,1.0,2.0,1.0,0.76
0.0,3.0,65.6,46.25,2.0,2.0,1.75,2.6,1.25,1.0,1.0,0.69
0.0,8.0,60.77,52.96,3.0,2.0,1.5,2.4,1.0,2.0,1.0,0.05
0.0,6.0,77.47,69.17,2.0,1.0,1.25,1.8,1.0,2.0,1.0,0.2
0.0,6.0,73.22,51.97,2.0,2.0,1.75,2.0,1.0,1.0,1.0,1.07
1.0,7.0,45.81,32.8,2.0,2.0,2.0,2.2,1.25,1.0,1.0,-0.52
0.0,7.0,115.61,93.25,2.0,2.0,1.25,1.2,1.25,2.0,1.0,0.24
0.0,9.0,71.74,98.62,2.0,1.0,2.0,1.4,1.25,1.0,1.0,0.51
0.0,6.0,105.49,65.8,2.0,2.0,1.5,1.6,1.25,1.0,1.0,-0.31
1.0,5.0,69.47,45.33,2.0,2.0,1.5,1.4,1.75,2.0,1.0,0.09
0.0,7.0,67.06,82.86,1.0,2.0,1.75,1.2,1.25,2.0,1.0,0.91
1.0,5.0,52.04,54.72,2.0,1.0,1.0,2.4,1.25,1.0,1.0,-0.21
0.0,9.0,60.02,68.67,3.0,2.0,1.75,1.2,1.75,1.0,1.0,-0.98
0.0,9.0,126.26,61.11,1.0,1.0,1.0,2.0,1.25,1.0,2.0,-0.39
0.0,9.0,172.79,108.54,2.0,1.0,1.25,1.4,1.0,1.0,2.0,1.32
0.0,6.0,105.25,59.58,3.0,2.0,1.25,1.4,1.75,2.0,1.0,0.03
1.0,9.0,41.06,33.65,2.0,3.0,1.5,1.2,2.75,2.0,1.0,-0.68
0.0,9.0,70.17,57.84,2.0,2.0,1.25,1.0,1.25,2.0,1.0,0.23
0.0,7.0,76.63,68.36,2.0,2.0,1.5,1.8,1.25,1.0,1.0,0.93
0.0,8.0,88.79,55.2,2.0,2.0,1.25,1.0,1.5,2.0,1.0,1.29
0.0,9.0,75.76,105.23,2.0,1.0,1.5,2.0,1.25,1.0,1.0,0.91
0.0,8.0,99.68,63.98,1.0,1.0,1.75,1.2,1.5,1.0,1.0,0.88
0.0,6.0,75.35,66.57,3.0,2.0,1.0,1.4,1.25,2.0,1.0,0.97
0.0,9.0,62.51,49.26,2.0,2.0,1.0,1.4,1.5,1.0,1.0,0.5
0.0,9.0,121.95,62.7,2.0,2.0,1.75,1.0,1.25,1.0,1.0,0.12
0.0,7.0,89.06,100.33,2.0,1.0,1.5,1.2,1.25,1.0,1.0,0.48
0.0,6.0,104.61,95.47,3.0,1.0,1.75,2.0,1.0,2.0,1.0,0.31
0.0,9.0,102.11,92.16,1.0,1.0,1.25,1.0,1.0,2.0,1.0,0.94
0.0,8.0,136.57,105.73,2.0,1.0,1.25,1.6,1.25,2.0,1.0,1.28
0.0,6.0,85.02,67.41,2.0,2.0,1.75,1.0,1.5,1.0,1.0,0.75
0.0,4.0,65.75,48.97,1.0,1.0,1.75,1.6,1.75,2.0,2.0,-0.06
1.0,2.0,68.54,37.82,3.0,4.0,2.0,2.0,2.0,2.0,2.0,0.08
0.0,7.0,64.76,41.26,2.0,2.0,2.0,1.0,1.0,1.0,2.0,-0.02
0.0,2.0,134.13,89.78,2.0,1.0,1.25,1.6,1.5,1.0,1.0,0.51
0.0,7.0,92.64,81.63,2.0,1.0,1.25,2.0,1.5,2.0,1.0,0.73
0.0,5.0,58.48,62.21,2.0,2.0,1.25,1.4,1.5,2.0,1.0,0.48
0.0,6.0,66.36,71.15,2.0,2.0,1.25,1.6,1.0,2.0,1.0,0.63
0.0,5.0,149.03,69.06,1.0,2.0,2.0,1.4,2.0,1.0,2.0,0.97
0.0,6.0,103.75,59.33,1.0,1.0,1.5,1.8,2.0,1.0,2.0,0.83
0.0,3.0,66.75,55.21,2.0,1.0,1.0,2.0,1.5,2.0,1.0,0.16
0.0,8.0,52.71,49.44,2.0,1.0,1.5,1.0,1.0,1.0,1.0,0.67
0.0,7.0,101.72,85.4,1.0,2.0,2.25,1.2,1.75,1.0,1.0,0.64
0.0,6.0,107.66,110.48,1.0,1.0,1.0,1.4,1.25,1.0,1.0,0.94
0.0,4.0,65.29,52.49,2.0,2.0,1.75,3.4,1.25,1.0,1.0,0.24
0.0,7.0,74.73,44.92,2.0,2.0,2.0,1.6,2.25,1.0,1.0,-0.55
